"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"03768399999","2014-01-01","51.505278","0.055278","5.79","CITY, UK","  49.5","24","  44.1","24","9999.9"," 0","999.9"," 0","  5.7","24"," 13.5","24"," 20.0"," 34.0","  53.6","*","  44.6","*","99.99"," ","999.9","010000"
"03768399999","2014-01-02","51.505278","0.055278","5.79","CITY, UK","  49.4","24","  42.6","24","9999.9"," 0","999.9"," 0","  5.8","19"," 10.5","24"," 14.0"," 24.1","  51.8","*","  44.6","*","99.99"," ","999.9","010110"
"03768399999","2014-01-03","51.505278","0.055278","5.79","CITY, UK","  49.4","24","  40.8","24","9999.9"," 0","999.9"," 0","  5.6","24"," 14.6","24"," 25.1"," 35.9","  51.8","*","  46.4","*","99.99"," ","999.9","010110"
"03768399999","2014-01-04","51.505278","0.055278","5.79","CITY, UK","  47.7","24","  41.4","24","9999.9"," 0","999.9"," 0","  6.1","24"," 11.2","24"," 19.0"," 39.0","  50.0","*","  41.0","*","99.99"," ","999.9","010000"
"03768399999","2014-01-05","51.505278","0.055278","5.79","CITY, UK","  44.6","24","  39.1","24","9999.9"," 0","999.9"," 0","  5.8","22","  9.1","24"," 17.1"," 29.9","  55.4","*","  39.2","*","99.99"," ","999.9","010110"
"03768399999","2014-01-06","51.505278","0.055278","5.79","CITY, UK","  53.8","24","  45.2","24","9999.9"," 0","999.9"," 0","  6.0","24"," 16.3","24"," 21.0"," 31.1","  57.2","*","  50.0","*","99.99"," ","999.9","010000"
"03768399999","2014-01-07","51.505278","0.055278","5.79","CITY, UK","  51.9","24","  43.6","24","9999.9"," 0","999.9"," 0","  6.0","24"," 14.7","24"," 21.0"," 34.0","  53.6","*","  48.2","*","99.99"," ","999.9","010110"
"03768399999","2014-01-08","51.505278","0.055278","5.79","CITY, UK","  50.2","24","  44.5","24","9999.9"," 0","999.9"," 0","  6.0","19","  8.6","24"," 13.0","999.9","  53.6","*","  48.2","*","99.99"," ","999.9","010000"
"03768399999","2014-01-09","51.505278","0.055278","5.79","CITY, UK","  49.1","24","  41.0","24","9999.9"," 0","999.9"," 0","  6.2","20"," 14.6","24"," 21.0"," 35.0","  55.4","*","  42.8","*","99.99"," ","999.9","010000"
"03768399999","2014-01-10","51.505278","0.055278","5.79","CITY, UK","  45.9","24","  39.6","24","9999.9"," 0","999.9"," 0","  6.2","18","  8.4","24"," 12.0","999.9","  51.8","*","  41.0","*","99.99"," ","999.9","010000"
"03768399999","2014-01-11","51.505278","0.055278","5.79","CITY, UK","  45.1","24","  38.6","24","9999.9"," 0","999.9"," 0","  6.1","23","  7.4","24"," 15.0","999.9","  48.2","*","  35.6","*","99.99"," ","999.9","010000"
"03768399999","2014-01-12","51.505278","0.055278","5.79","CITY, UK","  40.6","24","  37.4","24","9999.9"," 0","999.9"," 0","  5.3","24","  5.7","24"," 11.1","999.9","  50.0","*","  33.8","*","99.99"," ","999.9","010000"
"03768399999","2014-01-13","51.505278","0.055278","5.79","CITY, UK","  46.8","24","  40.5","24","9999.9"," 0","999.9"," 0","  6.2","21","  8.3","24"," 15.0"," 25.1","  51.8","*","  44.6","*","99.99"," ","999.9","010000"
"03768399999","2014-01-14","51.505278","0.055278","5.79","CITY, UK","  42.8","24","  35.4","24","9999.9"," 0","999.9"," 0","  6.2","16","  7.3","24"," 11.1","999.9","  44.6","*","  39.2","*","99.99"," ","999.9","010000"
"03768399999","2014-01-15","51.505278","0.055278","5.79","CITY, UK","  50.2","24","  46.1","24","9999.9"," 0","999.9"," 0","  5.9","24","  8.4","24"," 13.0","999.9","  53.6","*","  44.6","*","99.99"," ","999.9","010000"
"03768399999","2014-01-16","51.505278","0.055278","5.79","CITY, UK","  49.5","24","  42.9","24","9999.9"," 0","999.9"," 0","  6.0","23","  9.4","24"," 14.0"," 24.1","  51.8","*","  46.4","*","99.99"," ","999.9","010000"
"03768399999","2014-01-17","51.505278","0.055278","5.79","CITY, UK","  46.5","24","  41.5","24","9999.9"," 0","999.9"," 0","  6.1","22","  9.6","24"," 15.0"," 24.1","  48.2","*","  44.6","*","99.99"," ","999.9","010000"
"03768399999","2014-01-18","51.505278","0.055278","5.79","CITY, UK","  48.1","24","  42.3","24","9999.9"," 0","999.9"," 0","  6.2","23","  8.4","24"," 12.0","999.9","  50.0","*","  46.4","*","99.99"," ","999.9","010000"
"03768399999","2014-01-19","51.505278","0.055278","5.79","CITY, UK","  46.0","24","  38.4","24","9999.9"," 0","999.9"," 0","  6.2","21","  6.0","24"," 11.1","999.9","  50.0","*","  41.0","*","99.99"," ","999.9","010000"
"03768399999","2014-01-20","51.505278","0.055278","5.79","CITY, UK","  40.7","24","  36.9","24","9999.9"," 0","999.9"," 0","  5.2","20","  1.4","24","  4.1","999.9","  48.2","*","  35.6","*"," 0.00","I","999.9","100000"
"03768399999","2014-01-21","51.505278","0.055278","5.79","CITY, UK","  40.1","24","  37.1","24","9999.9"," 0","999.9"," 0","  2.7","22","  4.5","24"," 11.1","999.9","  50.0","*","  35.6","*","99.99"," ","999.9","110000"
"03768399999","2014-01-22","51.505278","0.055278","5.79","CITY, UK","  46.9","24","  41.8","24","9999.9"," 0","999.9"," 0","  6.2","24","  6.4","24","  9.9"," 13.0","  50.0","*","  42.8","*","99.99"," ","999.9","010000"
"03768399999","2014-01-23","51.505278","0.055278","5.79","CITY, UK","  43.9","24","  37.1","24","9999.9"," 0","999.9"," 0","  6.1","20"," 11.0","24"," 18.1"," 28.0","  48.2","*","  41.0","*","99.99"," ","999.9","010000"
"03768399999","2014-01-24","51.505278","0.055278","5.79","CITY, UK","  43.2","24","  37.2","24","9999.9"," 0","999.9"," 0","  6.1","19","  6.3","24","  9.9","999.9","  48.2","*","  39.2","*","99.99"," ","999.9","010000"
"03768399999","2014-01-25","51.505278","0.055278","5.79","CITY, UK","  47.8","24","  41.2","24","9999.9"," 0","999.9"," 0","  5.1","22","  9.9","24"," 22.9"," 34.0","  53.6","*","  42.8","*","99.99"," ","999.9","010000"
"03768399999","2014-01-26","51.505278","0.055278","5.79","CITY, UK","  44.1","24","  36.7","24","9999.9"," 0","999.9"," 0","  6.1","21"," 11.2","24"," 18.1"," 28.0","  50.0","*","  39.2","*","99.99"," ","999.9","010000"
"03768399999","2014-01-27","51.505278","0.055278","5.79","CITY, UK","  42.0","24","  34.5","24","9999.9"," 0","999.9"," 0","  6.2","21"," 11.6","24"," 15.9","999.9","  48.2","*","  37.4","*","99.99"," ","999.9","010000"
"03768399999","2014-01-28","51.505278","0.055278","5.79","CITY, UK","  44.5","24","  38.6","24","9999.9"," 0","999.9"," 0","  6.0","24","  8.5","24"," 14.0","999.9","  50.0","*","  41.0","*","99.99"," ","999.9","011000"
"03768399999","2014-01-29","51.505278","0.055278","5.79","CITY, UK","  41.4","24","  37.5","24","9999.9"," 0","999.9"," 0","  5.7","24"," 10.1","24"," 15.0","999.9","  42.8","*","  39.2","*","99.99"," ","999.9","010000"
"03768399999","2014-01-30","51.505278","0.055278","5.79","CITY, UK","  41.4","24","  38.3","24","9999.9"," 0","999.9"," 0","  4.8","24","  5.3","24","  8.0","999.9","  44.6","*","  39.2","*","99.99"," ","999.9","010000"
"03768399999","2014-01-31","51.505278","0.055278","5.79","CITY, UK","  42.8","24","  38.9","24","9999.9"," 0","999.9"," 0","  5.1","24","  8.4","24"," 15.9"," 25.1","  50.0","*","  37.4","*","99.99"," ","999.9","010000"
"03768399999","2014-02-01","51.505278","0.055278","5.79","CITY, UK","  46.4","24","  37.5","24","9999.9"," 0","999.9"," 0","  5.8","24"," 13.8","24"," 18.1"," 28.9","  50.0","*","  42.8","*","99.99"," ","999.9","010000"
"03768399999","2014-02-02","51.505278","0.055278","5.79","CITY, UK","  46.6","24","  36.8","24","9999.9"," 0","999.9"," 0","  6.2","21"," 10.1","24"," 15.9"," 22.9","  51.8","*","  44.6","*"," 0.00","I","999.9","000000"
"03768399999","2014-02-03","51.505278","0.055278","5.79","CITY, UK","  43.6","24","  37.0","24","9999.9"," 0","999.9"," 0","  6.2","23"," 10.0","24"," 15.0"," 21.0","  48.2","*","  41.0","*"," 0.00","I","999.9","000000"
"03768399999","2014-02-04","51.505278","0.055278","5.79","CITY, UK","  45.4","24","  36.8","24","9999.9"," 0","999.9"," 0","  6.2","24"," 11.5","24"," 19.0"," 31.1","  48.2","*","  42.8","*","99.99"," ","999.9","010000"
"03768399999","2014-02-05","51.505278","0.055278","5.79","CITY, UK","  47.4","24","  39.0","24","9999.9"," 0","999.9"," 0","  5.9","24"," 16.2","24"," 21.0"," 42.0","  51.8","*","  42.8","*","99.99"," ","999.9","010000"
"03768399999","2014-02-06","51.505278","0.055278","5.79","CITY, UK","  47.4","24","  40.9","24","9999.9"," 0","999.9"," 0","  5.9","24"," 11.2","24"," 20.0"," 31.1","  51.8","*","  42.8","*","99.99"," ","999.9","010000"
"03768399999","2014-02-07","51.505278","0.055278","5.79","CITY, UK","  47.1","24","  39.0","24","9999.9"," 0","999.9"," 0","  5.9","24"," 11.3","24"," 19.0"," 28.0","  51.8","*","  41.0","*","99.99"," ","999.9","010000"
"03768399999","2014-02-08","51.505278","0.055278","5.79","CITY, UK","  47.1","24","  39.2","24","9999.9"," 0","999.9"," 0","  6.0","24"," 16.7","24"," 25.1"," 42.0","  50.0","*","  44.6","*","99.99"," ","999.9","010000"
"03768399999","2014-02-09","51.505278","0.055278","5.79","CITY, UK","  45.8","24","  32.8","24","9999.9"," 0","999.9"," 0","  6.2","21"," 16.6","24"," 22.9"," 35.0","  50.0","*","  42.8","*","99.99"," ","999.9","010000"
"03768399999","2014-02-10","51.505278","0.055278","5.79","CITY, UK","  43.2","24","  37.8","24","9999.9"," 0","999.9"," 0","  6.2","24","  6.9","24"," 15.0","999.9","  50.0","*","  39.2","*","99.99"," ","999.9","010000"
"03768399999","2014-02-11","51.505278","0.055278","5.79","CITY, UK","  43.3","24","  34.3","24","9999.9"," 0","999.9"," 0","  6.1","21"," 11.7","24"," 22.0"," 35.9","  48.2","*","  39.2","*","99.99"," ","999.9","010000"
"03768399999","2014-02-12","51.505278","0.055278","5.79","CITY, UK","  44.4","24","  35.5","24","9999.9"," 0","999.9"," 0","  6.0","23"," 14.5","24"," 22.9"," 36.9","  48.2","*","  39.2","*","99.99"," ","999.9","010000"
"03768399999","2014-02-13","51.505278","0.055278","5.79","CITY, UK","  43.5","24","  32.2","24","9999.9"," 0","999.9"," 0","  6.2","20"," 12.9","24"," 20.0"," 27.0","  46.4","*","  41.0","*","99.99"," ","999.9","010000"
"03768399999","2014-02-14","51.505278","0.055278","5.79","CITY, UK","  46.3","24","  39.1","24","9999.9"," 0","999.9"," 0","  5.8","24"," 13.9","24"," 28.9"," 44.1","  55.4","*","  39.2","*","99.99"," ","999.9","010000"
"03768399999","2014-02-15","51.505278","0.055278","5.79","CITY, UK","  48.4","24","  37.2","24","9999.9"," 0","999.9"," 0","  6.2","24"," 19.7","24"," 28.9"," 46.0","  51.8","*","  42.8","*","99.99"," ","999.9","010000"
"03768399999","2014-02-16","51.505278","0.055278","5.79","CITY, UK","  44.2","24","  35.2","24","9999.9"," 0","999.9"," 0","  6.2","23","  8.1","24"," 12.0","999.9","  50.0","*","  39.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-02-17","51.505278","0.055278","5.79","CITY, UK","  47.4","24","  40.9","24","9999.9"," 0","999.9"," 0","  6.2","23","  7.4","24"," 13.0"," 22.9","  51.8","*","  41.0","*","99.99"," ","999.9","010000"
"03768399999","2014-02-18","51.505278","0.055278","5.79","CITY, UK","  48.4","24","  42.8","24","9999.9"," 0","999.9"," 0","  6.2","23","  7.1","24"," 13.0","999.9","  51.8","*","  44.6","*","99.99"," ","999.9","010000"
"03768399999","2014-02-19","51.505278","0.055278","5.79","CITY, UK","  47.1","24","  41.9","24","9999.9"," 0","999.9"," 0","  6.0","24","  8.1","24"," 12.0","999.9","  51.8","*","  42.8","*"," 0.00","I","999.9","000000"
"03768399999","2014-02-20","51.505278","0.055278","5.79","CITY, UK","  51.4","24","  45.0","24","9999.9"," 0","999.9"," 0","  6.1","24"," 11.1","24"," 18.1"," 27.0","  55.4","*","  44.6","*","99.99"," ","999.9","010000"
"03768399999","2014-02-21","51.505278","0.055278","5.79","CITY, UK","  45.6","24","  35.0","24","9999.9"," 0","999.9"," 0","  6.2","20"," 11.7","24"," 19.0"," 27.0","  51.8","*","  41.0","*"," 0.00","I","999.9","000000"
"03768399999","2014-02-22","51.505278","0.055278","5.79","CITY, UK","  47.4","24","  36.3","24","9999.9"," 0","999.9"," 0","  6.2","21"," 11.1","24"," 14.0","999.9","  53.6","*","  42.8","*"," 0.00","I","999.9","000000"
"03768399999","2014-02-23","51.505278","0.055278","5.79","CITY, UK","  51.6","24","  42.8","24","9999.9"," 0","999.9"," 0","  6.2","22"," 13.3","24"," 19.0"," 29.9","  55.4","*","  48.2","*","99.99"," ","999.9","010000"
"03768399999","2014-02-24","51.505278","0.055278","5.79","CITY, UK","  52.3","24","  42.0","24","9999.9"," 0","999.9"," 0","  6.2","19"," 10.4","24"," 14.0"," 24.1","  57.2","*","  46.4","*"," 0.00","I","999.9","000000"
"03768399999","2014-02-25","51.505278","0.055278","5.79","CITY, UK","  49.6","24","  40.5","24","9999.9"," 0","999.9"," 0","  6.2","24"," 11.3","24"," 19.0"," 28.9","  53.6","*","  44.6","*","99.99"," ","999.9","010000"
"03768399999","2014-02-26","51.505278","0.055278","5.79","CITY, UK","  47.0","24","  36.6","24","9999.9"," 0","999.9"," 0","  6.2","17","  8.0","24"," 15.0"," 27.0","  53.6","*","  42.8","*"," 0.00","I","999.9","000000"
"03768399999","2014-02-27","51.505278","0.055278","5.79","CITY, UK","  47.1","24","  37.2","24","9999.9"," 0","999.9"," 0","  6.2","23"," 10.9","24"," 15.9"," 22.9","  53.6","*","  41.0","*","99.99"," ","999.9","010000"
"03768399999","2014-02-28","51.505278","0.055278","5.79","CITY, UK","  42.0","24","  37.9","24","9999.9"," 0","999.9"," 0","  6.2","24","  8.7","24"," 15.9","999.9","  46.4","*","  39.2","*","99.99"," ","999.9","010000"
"03768399999","2014-03-01","51.505278","0.055278","5.79","CITY, UK","  42.7","24","  35.9","24","9999.9"," 0","999.9"," 0","  5.3","24","  5.2","24","  8.9","999.9","  48.2","*","  39.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-03-02","51.505278","0.055278","5.79","CITY, UK","  45.5","24","  39.0","24","9999.9"," 0","999.9"," 0","  6.1","24"," 10.1","24"," 15.9"," 28.0","  51.8","*","  39.2","*","99.99"," ","999.9","010000"
"03768399999","2014-03-03","51.505278","0.055278","5.79","CITY, UK","  43.6","24","  38.7","24","9999.9"," 0","999.9"," 0","  6.2","20","  5.7","24"," 11.1","999.9","  46.4","*","  41.0","*","99.99"," ","999.9","010000"
"03768399999","2014-03-04","51.505278","0.055278","5.79","CITY, UK","  44.2","24","  36.7","24","9999.9"," 0","999.9"," 0","  6.0","22","  5.8","24"," 11.1","999.9","  51.8","*","  37.4","*"," 0.00","I","999.9","000000"
"03768399999","2014-03-05","51.505278","0.055278","5.79","CITY, UK","  46.9","24","  36.4","24","9999.9"," 0","999.9"," 0","  6.2","13","  5.7","24","  9.9","999.9","  57.2","*","  37.4","*"," 0.00","I","999.9","000000"
"03768399999","2014-03-06","51.505278","0.055278","5.79","CITY, UK","  49.6","24","  40.9","24","9999.9"," 0","999.9"," 0","  6.2","17","  7.8","24"," 15.9"," 25.1","  57.2","*","  44.6","*"," 0.00","I","999.9","000000"
"03768399999","2014-03-07","51.505278","0.055278","5.79","CITY, UK","  52.2","24","  42.6","24","9999.9"," 0","999.9"," 0","  6.2","24","  7.6","24"," 14.0"," 22.9","  60.8","*","  46.4","*"," 0.00","I","999.9","000000"
"03768399999","2014-03-08","51.505278","0.055278","5.79","CITY, UK","  53.5","24","  39.2","24","9999.9"," 0","999.9"," 0","  5.7","23","  9.2","24"," 15.0","999.9","  60.8","*","  46.4","*"," 0.00","I","999.9","000000"
"03768399999","2014-03-09","51.505278","0.055278","5.79","CITY, UK","  56.8","24","  39.4","24","9999.9"," 0","999.9"," 0","  4.7","16","  5.6","24","  8.9","999.9","  68.0","*","  48.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-03-10","51.505278","0.055278","5.79","CITY, UK","  48.9","24","  41.4","24","9999.9"," 0","999.9"," 0","  6.1","20","  6.7","24"," 12.0","999.9","  55.4","*","  42.8","*"," 0.00","I","999.9","000000"
"03768399999","2014-03-11","51.505278","0.055278","5.79","CITY, UK","  47.1","24","  41.8","24","9999.9"," 0","999.9"," 0","  6.0","23","  8.4","24","  9.9","999.9","  53.6","*","  44.6","*"," 0.00","I","999.9","000000"
"03768399999","2014-03-12","51.505278","0.055278","5.79","CITY, UK","  47.8","24","  41.7","24","9999.9"," 0","999.9"," 0","  4.7","24","  4.5","24","  8.0","999.9","  59.0","*","  39.2","*"," 0.00","I","999.9","100000"
"03768399999","2014-03-13","51.505278","0.055278","5.79","CITY, UK","  49.6","24","  42.7","24","9999.9"," 0","999.9"," 0","  1.8","22","  3.3","24","  8.0","999.9","  62.6","*","  41.0","*"," 0.00","I","999.9","100000"
"03768399999","2014-03-14","51.505278","0.055278","5.79","CITY, UK","  49.7","24","  40.8","24","9999.9"," 0","999.9"," 0","  2.3","21","  6.4","24"," 13.0","999.9","  62.6","*","  39.2","*","99.99"," ","999.9","110000"
"03768399999","2014-03-15","51.505278","0.055278","5.79","CITY, UK","  54.3","24","  40.3","24","9999.9"," 0","999.9"," 0","  5.9","18"," 11.9","24"," 15.9","999.9","  64.4","*","  48.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-03-16","51.505278","0.055278","5.79","CITY, UK","  56.4","24","  42.2","24","9999.9"," 0","999.9"," 0","  6.2","15"," 10.5","24"," 14.0","999.9","  66.2","*","  48.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-03-17","51.505278","0.055278","5.79","CITY, UK","  52.0","24","  43.4","24","9999.9"," 0","999.9"," 0","  6.0","19","  8.6","24"," 12.0","999.9","  57.2","*","  46.4","*"," 0.00","I","999.9","000000"
"03768399999","2014-03-18","51.505278","0.055278","5.79","CITY, UK","  52.0","24","  41.5","24","9999.9"," 0","999.9"," 0","  6.2","22"," 13.4","24"," 22.0"," 31.1","  57.2","*","  46.4","*","99.99"," ","999.9","010000"
"03768399999","2014-03-19","51.505278","0.055278","5.79","CITY, UK","  52.2","24","  41.7","24","9999.9"," 0","999.9"," 0","  6.2","10"," 10.5","24"," 15.0","999.9","  60.8","*","  46.4","*"," 0.00","I","999.9","000000"
"03768399999","2014-03-20","51.505278","0.055278","5.79","CITY, UK","  51.9","24","  44.5","24","9999.9"," 0","999.9"," 0","  5.6","24"," 14.4","24"," 21.0"," 28.9","  57.2","*","  46.4","*","99.99"," ","999.9","010000"
"03768399999","2014-03-21","51.505278","0.055278","5.79","CITY, UK","  49.3","24","  37.9","24","9999.9"," 0","999.9"," 0","  6.2","22"," 11.4","24"," 18.1"," 26.0","  53.6","*","  46.4","*","99.99"," ","999.9","010000"
"03768399999","2014-03-22","51.505278","0.055278","5.79","CITY, UK","  46.2","24","  35.4","24","9999.9"," 0","999.9"," 0","  6.2","24"," 12.3","24"," 19.0"," 28.9","  51.8","*","  41.0","*","99.99"," ","999.9","010000"
"03768399999","2014-03-23","51.505278","0.055278","5.79","CITY, UK","  43.9","24","  35.1","24","9999.9"," 0","999.9"," 0","  6.2","24","  9.8","24"," 18.1"," 26.0","  50.0","*","  37.4","*","99.99"," ","999.9","010000"
"03768399999","2014-03-24","51.505278","0.055278","5.79","CITY, UK","  44.2","24","  33.6","24","9999.9"," 0","999.9"," 0","  6.2","19","  6.4","24"," 12.0","999.9","  51.8","*","  35.6","*"," 0.00","I","999.9","000000"
"03768399999","2014-03-25","51.505278","0.055278","5.79","CITY, UK","  45.7","24","  38.6","24","9999.9"," 0","999.9"," 0","  6.0","22","  8.7","24"," 14.0","999.9","  50.0","*","  41.0","*","99.99"," ","999.9","010000"
"03768399999","2014-03-26","51.505278","0.055278","5.79","CITY, UK","  41.2","24","  36.3","24","9999.9"," 0","999.9"," 0","  5.2","24","  5.5","24"," 15.0","999.9","  48.2","*","  37.4","*","99.99"," ","999.9","010000"
"03768399999","2014-03-27","51.505278","0.055278","5.79","CITY, UK","  43.8","24","  37.0","24","9999.9"," 0","999.9"," 0","  5.8","23","  6.4","24"," 14.0","999.9","  51.8","*","  37.4","*","99.99"," ","999.9","010000"
"03768399999","2014-03-28","51.505278","0.055278","5.79","CITY, UK","  46.6","24","  40.3","24","9999.9"," 0","999.9"," 0","  2.9","22","  7.6","24"," 13.0","999.9","  55.4","*","  39.2","*"," 0.00","I","999.9","100000"
"03768399999","2014-03-29","51.505278","0.055278","5.79","CITY, UK","  53.5","24","  44.4","24","9999.9"," 0","999.9"," 0","  3.7","24","  9.3","24"," 15.9"," 26.0","  66.2","*","  44.6","*"," 0.00","I","999.9","000000"
"03768399999","2014-03-30","51.505278","0.055278","5.79","CITY, UK","  55.4","24","  44.1","24","9999.9"," 0","999.9"," 0","  3.5","16","  5.1","24","  8.9","999.9","  68.0","*","  46.4","*"," 0.00","I","999.9","000000"
"03768399999","2014-03-31","51.505278","0.055278","5.79","CITY, UK","  56.4","24","  47.4","24","9999.9"," 0","999.9"," 0","  4.4","13","  5.0","24","  8.9","999.9","  62.6","*","  51.8","*","99.99"," ","999.9","010000"
"03768399999","2014-04-01","51.505278","0.055278","5.79","CITY, UK","  56.8","24","  48.0","24","9999.9"," 0","999.9"," 0","  4.7","20","  3.3","24","  9.9","999.9","  68.0","*","  48.2","*","99.99"," ","999.9","010000"
"03768399999","2014-04-02","51.505278","0.055278","5.79","CITY, UK","  55.2","24","  49.1","24","9999.9"," 0","999.9"," 0","  3.2","24","  9.0","24"," 13.0","999.9","  64.4","*","  50.0","*"," 0.00","I","999.9","000000"
"03768399999","2014-04-03","51.505278","0.055278","5.79","CITY, UK","  56.5","24","  49.9","24","9999.9"," 0","999.9"," 0","  3.5","24","  6.8","24","  9.9","999.9","  64.4","*","  51.8","*"," 0.00","I","999.9","000000"
"03768399999","2014-04-04","51.505278","0.055278","5.79","CITY, UK","  56.1","24","  46.5","24","9999.9"," 0","999.9"," 0","  4.8","24","  8.5","24"," 13.0","999.9","  59.0","*","  51.8","*"," 0.00","I","999.9","000000"
"03768399999","2014-04-05","51.505278","0.055278","5.79","CITY, UK","  54.4","24","  47.6","24","9999.9"," 0","999.9"," 0","  6.2","24","  8.5","24"," 14.0","999.9","  60.8","*","  46.4","*"," 0.00","I","999.9","000000"
"03768399999","2014-04-06","51.505278","0.055278","5.79","CITY, UK","  57.8","24","  53.3","24","9999.9"," 0","999.9"," 0","  6.2","24"," 11.9","24"," 18.1","999.9","  60.8","*","  55.4","*","99.99"," ","999.9","010000"
"03768399999","2014-04-07","51.505278","0.055278","5.79","CITY, UK","  56.4","24","  51.6","24","9999.9"," 0","999.9"," 0","  6.2","24"," 11.2","24"," 20.0"," 26.0","  59.0","*","  48.2","*","99.99"," ","999.9","010000"
"03768399999","2014-04-08","51.505278","0.055278","5.79","CITY, UK","  50.5","24","  36.9","24","9999.9"," 0","999.9"," 0","  6.2","21"," 13.9","24"," 21.0"," 22.9","  55.4","*","  44.6","*","99.99"," ","999.9","010000"
"03768399999","2014-04-09","51.505278","0.055278","5.79","CITY, UK","  53.3","24","  41.7","24","9999.9"," 0","999.9"," 0","  6.2","18","  7.9","24","  9.9","999.9","  62.6","*","  42.8","*"," 0.00","I","999.9","000000"
"03768399999","2014-04-10","51.505278","0.055278","5.79","CITY, UK","  54.6","24","  40.8","24","9999.9"," 0","999.9"," 0","  6.2","15","  5.8","24","  8.0","999.9","  62.6","*","  46.4","*"," 0.00","I","999.9","000000"
"03768399999","2014-04-11","51.505278","0.055278","5.79","CITY, UK","  55.2","24","  40.0","24","9999.9"," 0","999.9"," 0","  6.0","12","  5.8","24","  8.9","999.9","  60.8","*","  48.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-04-12","51.505278","0.055278","5.79","CITY, UK","  53.1","24","  41.5","24","9999.9"," 0","999.9"," 0","  6.1","19","  9.5","24"," 15.9","999.9","  59.0","*","  48.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-04-13","51.505278","0.055278","5.79","CITY, UK","  54.8","24","  40.8","24","9999.9"," 0","999.9"," 0","  6.2","18","  9.4","24"," 15.9","999.9","  60.8","*","  50.0","*"," 0.00","I","999.9","000000"
"03768399999","2014-04-14","51.505278","0.055278","5.79","CITY, UK","  52.8","24","  37.6","24","9999.9"," 0","999.9"," 0","  6.2","13","  9.3","24"," 14.0","999.9","  59.0","*","  46.4","*"," 0.00","I","999.9","000000"
"03768399999","2014-04-15","51.505278","0.055278","5.79","CITY, UK","  48.4","24","  36.1","24","9999.9"," 0","999.9"," 0","  6.2","18","  6.8","24"," 13.0","999.9","  57.2","*","  41.0","*"," 0.00","I","999.9","000000"
"03768399999","2014-04-16","51.505278","0.055278","5.79","CITY, UK","  51.1","24","  34.7","24","9999.9"," 0","999.9"," 0","  6.2","10","  5.9","24","  9.9","999.9","  60.8","*","  41.0","*"," 0.00","I","999.9","000000"
"03768399999","2014-04-17","51.505278","0.055278","5.79","CITY, UK","  55.4","24","  39.8","24","9999.9"," 0","999.9"," 0","  6.2","16","  8.7","24"," 14.0","999.9","  62.6","*","  48.2","*"," 0.00","I","999.9","000000"
"03768399999","2014-04-18","51.505278","0.055278","5.79","CITY, UK","  49.5","24","  36.2","24","9999.9"," 0","999.9"," 0","  6.2","24","  8.3","24"," 12.0","999.9","  53.6","*","  44.6","*"," 0.00","I","999.9","000000"
"03768399999","2014-04-19","51.505278","0.055278","5.79","CITY, UK","  48.6","24","  36.9","24","9999.9"," 0","999.9"," 0","  6.2","23","  9.1","24"," 15.0","999.9","  55.4","*","  42.8","*"," 0.00","I","999.9","000000"
"03768399999","2014-04-20","51.505278","0.055278","5.79","CITY, UK","  51.1","24","  47.5","24","9999.9"," 0","999.9"," 0","  3.8","24","  7.8","24"," 15.0","999.9","  55.4","*","  46.4","*","99.99"," ","999.9","010000"
"03768399999","2014-04-21","51.505278","0.055278","5.79","CITY, UK","  55.0","24","  47.8","24","9999.9"," 0","999.9"," 0","  3.6","22","  5.2","24"," 13.0","999.9","  66.2","*","  42.8","*","99.99"," ","999.9","010000"
"03768399999","2014-04-22","51.505278","0.055278","5.79","CITY, UK","  55.2","24","  47.9","24","9999.9"," 0","999.9"," 0","  5.1","24","  7.4","24"," 13.0","999.9","  62.6","*","  50.0","*","99.99"," ","999.9","010000"
"03768399999","2014-04-23","51.505278","0.055278","5.79","CITY, UK","  56.1","24","  46.4","24","9999.9"," 0","999.9"," 0","  6.2","21","  6.4","24","  9.9"," 18.1","  62.6","*","  48.2","*","99.99"," ","999.9","010000"
"03768399999","2014-04-24","51.505278","0.055278","5.79","CITY, UK","  56.4","24","  48.0","24","9999.9"," 0","999.9"," 0","  6.2","23","  5.0","24","  9.9","999.9","  62.6","*","  51.8","*"," 0.00","I","999.9","000000"
"03768399999","2014-04-25","51.505278","0.055278","5.79","CITY, UK","  52.2","24","  49.1","24","9999.9"," 0","999.9"," 0","  4.1","24","  6.1","24"," 11.1","999.9","  57.2","*","  50.0","*","99.99"," ","999.9","010000"
